Card ID,Card Name,Card Type
47840168,Left-Hand Shark,Effect Monster
44935634,Lefty Driver,Effect Monster
87010442,Legacy Hunter,Effect Monster
25614410,Legacy of a HERO,Spell Card
88851326,Legacy of the Duelist,Spell Card
30461781,Legacy of Yata-Garasu,Trap Card
89397517,Legend of Heart,Spell Card
28754338,Legendary Atlantean Tridon,Effect Monster
96458440,Legendary Black Belt,Spell Card
12324546,Legendary Ebon Steed,Spell Card
99747800,Legendary Fiend,Effect Monster
60258960,Legendary Flame Lord,Ritual Effect Monster
25773409,Legendary Jujitsu Master,Effect Monster
85800949,Legendary Knight Critias,Effect Monster
84565800,Legendary Knight Hermos,Effect Monster
80019195,Legendary Knight Timaeus,Effect Monster
12338068,Legendary Maju Garzett,Effect Monster
15327215,Legendary Secret of the Six Samurai,Effect Monster
75116619,Legendary Six Samurai - Enishi,Effect Monster
2511717,Legendary Six Samurai - Kageki,Effect Monster
49721904,Legendary Six Samurai - Kizan,Effect Monster
74094021,Legendary Six Samurai - Mizuho,Effect Monster
29981921,Legendary Six Samurai - Shi En,Synchro Monster
48505422,Legendary Six Samurai - Shinai,Effect Monster
61854111,Legendary Sword,Spell Card
69320362,Legendary Wind-Up Key,Spell Card
12472242,Leghul,Effect Monster
25280974,Legion the Fiend Jester,Effect Monster
62543393,Lekunga,Effect Monster
62543394,Lekunga Token,Token
34318086,Lemon Magician Girl,Effect Monster
34103656,,Lemuria,, the Forgotten City,,Spell Card
70298454,Leng Ling,Union Effect Monster
4392470,Leo Wizard,Normal Monster
8561192,,Leo,, the Keeper of the Sacred Tree,,Synchro Monster
57201737,Leodrake's Mane,Spell Card
10538007,Leogun,Normal Monster
98225108,Leotaur,Effect Monster
47226949,Leotron,Normal Monster
55444629,Lesser Dragon,Normal Monster
16475472,Lesser Fiend,Effect Monster
84397023,Level Conversion Lab,Trap Card
90500169,Level Down!?,Spell Card
57421866,Level Eater,Effect Monster
37198732,Level Lifter,Spell Card
54976796,Level Limit - Area A,Trap Card
3136426,Level Limit - Area B,Spell Card
61850482,Level Modulation,Spell Card
86133013,Level Resist Wall,Trap Card
86223870,Level Retuner,Trap Card
74741494,Level Tuning,Spell Card
25290459,Level Up!,Spell Card
97385276,Level Warrior,Effect Monster
37721209,Levia-Dragon - Daedalus,Effect Monster
95992081,Leviair the Sea Dragon,XYZ Monster
39752820,Lib the World Key Blademaster,Link Monster
72022087,Liberty at Last!,Trap Card
62957424,,Libic,, Malebranche of the Burning Abyss,,Effect Monster
55818463,,Lich Lord,, King of the Underworld,,Effect Monster
14318794,Life Absorbing Machine,Trap Card
17178486,Life Equalizer,Trap Card
25165047,Life Stream Dragon,Synchro Tuner Monster
76214441,Lifeforce Harmonizer,Effect Monster
89617515,Lifeless Leaffish,Effect Monster
47297616,Light and Darkness Dragon,Effect Monster
73206827,Light Barrier,Spell Card
21251800,Light Bringer Lucifer,Normal Monster
61399402,Light Dragon @Ignister,XYZ Monster
54766667,Light Effigy,Effect Monster
25132288,Light End Dragon,Synchro Monster
11471117,Light Laser,Spell Card
83027236,Light of Destruction,Trap Card
62867251,Light of Intervention,Trap Card
44595286,Light of Judgment,Trap Card
2362787,Light of Redemption,Spell Card
35577420,Light Spiral,Trap Card
83880087,Light Wing Shield,Spell Card
53341729,Light-Imprisoning Mirror,Trap Card
37231841,Lighten the Load,Spell Card
49587034,Lightforce Sword,Trap Card
55226821,Lightning Blade,Spell Card
22653490,Lightning Chidori,XYZ Monster
27671321,Lightning Conger,Normal Monster
45023678,Lightning Punisher,Effect Monster
40672993,Lightning Rod Lord,Effect Monster
14532163,Lightning Storm,Spell Card
49389523,Lightning Tricorn,Synchro Monster
69162969,Lightning Vortex,Spell Card
87259077,Lightning Warrior,Synchro Monster
89185742,,Lightning,, Dragon Ruler of Drafts,,Effect Monster
99365553,Lightpulsar Dragon,Effect Monster
38737148,Lightray Daedalus,Effect Monster
30126992,Lightray Diabolos,Effect Monster
4722253,Lightray Gearfried,Effect Monster
27407330,Lightray Grepher,Effect Monster
82579942,Lightray Madoor,Effect Monster
91349449,Lightray Sorcerer,Effect Monster
55501446,Lightserpent,Effect Monster
22201234,Lightsworn Barrier,Trap Card
66194206,Lightsworn Judgment,Trap Card
30502181,Lightsworn Sabre,Spell Card
52665542,Lightsworn Sanctuary,Spell Card
78845026,Lightwave Tuning,Spell Card
23898021,,Lilith,, Lady of Lament,,Effect Monster
68812773,Lillybot,Effect Monster
86607583,Limit Code,Trap Card
82324105,Limit Impulse,Trap Card
35014241,Limit Overdrive,Spell Card
27551,Limit Reverse,Trap Card
92450185,Limiter Overload,Trap Card
23171610,Limiter Removal,Spell Card
52339733,Lindbloom,Effect Monster
29307554,Lineage of Destruction,Trap Card
64238008,Linear Accelerator Cannon,Spell Card
70916046,Linear Equation Cannon,Trap Card
24842059,Linguriboh,Link Monster
7925734,Link Apple,Effect Monster
3567660,Link Back,Spell Card
51335426,Link Bound,Spell Card
67231737,Link Bumper,Link Monster
73287067,Link Burst,Spell Card
48068378,Link Devotee,Link Monster
32995276,Link Disciple,Link Monster
73275815,Link Hole,Spell Card
65100616,Link Infra-Flier,Effect Monster
68957925,Link Party,Spell Card
27664101,Link Restart,Trap Card
98978921,Link Spider,Link Monster
23331400,Link Streamer,Effect Monster
55034079,Link Turret,Trap Card
63092423,Linkbelt Wall Dragon,Effect Monster
54635100,Linkerbell,Link Monster
68295149,Linkmail Archfiend,Link Monster
85243784,Linkross,Link Monster
35595518,Linkslayer,Effect Monster
41999284,Linkuriboh,Link Monster
4611269,Lion Alligator,Effect Monster
61692648,Lionhearted Locomotive,Effect Monster
93108297,Liquid Beast,Normal Monster
55210709,Lisark,Normal Monster
8955148,Litmus Doom Ritual,Spell Card
72566043,Litmus Doom Swordsman,Ritual Effect Monster
68658728,Little Chimera,Effect Monster
42625254,Little D,Normal Monster
45939611,Little Fairy,Effect Monster
73702909,Little Trooper,Effect Monster
90790253,Little-Winguard,Effect Monster
35487920,Live\u2606Twin Channel,Spell Card
8083925,Live\u2606Twin Home,Spell Card
36326160,Live\u2606Twin Ki-sikil,Effect Monster
54257392,Live\u2606Twin Ki-sikil Frost,Effect Monster
73810864,Live\u2606Twin Lil-la,Effect Monster
81078880,Live\u2606Twin Lil-la Treat,Effect Monster
34959756,Living Fossil,Spell Card
34320307,Living Vase,Normal Monster
20831168,Lizard Soldier,Normal Monster
40666140,Ljosalf of the Nordic Alfar,Effect Monster
64681263,Localized Tornado,Trap Card
52346240,Lock Cat,Effect Monster
37310367,Lockout Gardna,Effect Monster
38354937,Locomotion R-Genex,Synchro Monster
18478530,Loge's Flame,Trap Card
67098114,,Loki,, Lord of the Aesir,,Synchro Monster
82452993,Lone Wolf,Trap Card
48686504,Lonefire Blossom,Effect Monster
76145142,,Longirsu,, the Orcust Orchestrator,,Link Monster
7852509,Loop of Destruction,Trap Card
94183877,,Loptr,, Shadow of the Generaider Bosses,,Effect Monster
35514096,Lord British Space Fighter,Effect Monster
8910971,Lord Gaia the Fierce Knight,Effect Monster
17985575,Lord of D.,Effect Monster
99510761,Lord of the Lamp,Normal Monster
19025379,Lord of the Red,Ritual Effect Monster
81618817,Lord of Zemia,Normal Monster
40320754,Lord Poison,Effect Monster
24348804,Lose 1 Turn,Trap Card
72453068,Loss Time,Trap Card
95231062,Lost Blue Breaker,Effect Monster
45871897,Lost Guardian,Effect Monster
74003290,Lost Wind,Trap Card
17228908,Lost World,Spell Card
61465001,Loud Cloud the Storm Serpent,Effect Monster
300302003,Low Blow,Skill Card
34968834,,Lucent,, Netherlord of Dark World,,Effect Monster
58786132,Lucius the Shadow Vassal,Effect Monster
96012004,Lucky Chance,Trap Card
82760689,Lucky Cloud,Spell Card
34664411,Lucky Iron Axe,Spell Card
67955331,Lucky Loan,Spell Card
68762510,Lucky Pied Piper,Gemini Monster
36378044,Lucky Punch,Trap Card
3985011,Lucky Trinket,Normal Monster
39238953,Lullaby of Obedience,Spell Card
57115864,Lumenize,Trap Card
95503687,,Lumina,, Lightsworn Summoner,,Effect Monster
56166150,,Lumina,, Twilightsworn Shaman,,Effect Monster
34834619,Luminous Dragon Ritual,Spell Card
57482479,Luminous Soldier,Effect Monster
81777047,Luminous Spark,Spell Card
48444114,Luna Light Perfume,Spell Card
48596760,Luna the Dark Spirit,Effect Monster
11317977,Lunalight Black Sheep,Effect Monster
11439455,Lunalight Blue Cat,Effect Monster
51777272,Lunalight Cat Dancer,Fusion Monster
94919024,Lunalight Crimson Fox,Effect Monster
14152693,Lunalight Emerald Bird,Effect Monster
87931906,Lunalight Fusion,Spell Card
35618217,Lunalight Kaleido Chick,Effect Monster
24550676,Lunalight Leo Dancer,Fusion Monster
97165977,Lunalight Panther Dancer,Fusion Monster
48427163,Lunalight Purple Butterfly,Effect Monster
11193246,Lunalight Reincarnation Dance,Trap Card
88753594,Lunalight Sabre Dancer,Fusion Monster
13935001,Lunalight Serenade Dance,Trap Card
83190280,Lunalight Tiger,Pendulum Effect Monster
84812868,Lunalight White Rabbit,Effect Monster
47705572,Lunalight Wolf,Pendulum Effect Monster
50546208,Lunalight Yellow Marten,Effect Monster
62210247,Lunar Queen Elzaim,Normal Monster
11091375,Luster Dragon,Normal Monster
17658803,Luster Dragon #2,Normal Monster
92746535,,Luster Pendulum,, the Dracoslayer,,Pendulum Tuner Effect Monster
84385264,Lycanthrope,Ritual Effect Monster
22624373,,Lyla,, Lightsworn Sorceress,,Effect Monster
10071151,,Lyla,, Twilightsworn Enchantress,,Effect Monster
73318863,Lyna the Light Charmer,Flip Effect Monster
9839945,,Lyna the Light Charmer,, Shining,,Link Monster
48608796,Lyrilusc - Assembled Nightingale,XYZ Monster
34550857,Lyrilusc - Cobalt Sparrow,Effect Monster
76815942,Lyrilusc - Independent Nightingale,Fusion Monster
8491961,Lyrilusc - Recital Starling,XYZ Monster
60954556,Lyrilusc - Sapphire Swallow,Effect Monster
97949165,Lyrilusc - Turquoise Warbler,Effect Monster
56342351,M-Warrior #1,Normal Monster
92731455,M-Warrior #2,Normal Monster
4423206,M-X-Saber Invoker,XYZ Monster
18631392,Ma'at,Effect Monster
98795934,Mabarrel,Normal Monster
23469398,Machina Air Raider,Effect Monster
31828916,Machina Armored Unit,Spell Card
39284521,Machina Cannon,Effect Monster
87074380,Machina Citadel,Effect Monster
96384007,Machina Defender,Flip Effect Monster
13247801,Machina Defense Perimeter,Spell Card
58054262,Machina Force,Effect Monster
5556499,Machina Fortress,Effect Monster
42940404,Machina Gearframe,Union Effect Monster
50863093,Machina Irradiator,Effect Monster
51617185,Machina Megaform,Effect Monster
69838761,Machina Metalcruncher,Effect Monster
59741415,Machina Overdrive,Trap Card
78349103,Machina Peacekeeper,Union Effect Monster
85136114,Machina Possesstorage,Effect Monster
86852702,Machina Redeployment,Spell Card
54563536,Machina Resavenger,Effect Monster
23782705,Machina Sniper,Effect Monster
60999392,Machina Soldier,Effect Monster
45674286,Machina Unclaspare,Effect Monster
11398951,Machine Angel Absolute Ritual,Spell Card
39996157,Machine Angel Ritual,Spell Card
25518020,Machine Assembly Line,Spell Card
38116136,Machine Attacker,Normal Monster
25769732,Machine Conversion Factory,Spell Card
63995093,Machine Duplication,Spell Card
46700124,Machine King,Effect Monster
70406920,Machine King - 3000 B.C.,Trap Card
89222931,Machine King Prototype,Effect Monster
96938777,Machine Lord Ur,Effect Monster
30241314,Macro Cosmos,Trap Card
94664694,Mad Archfiend,Effect Monster
79182538,Mad Dog of Darkness,Normal Monster
97240270,Mad Lobster,Normal Monster
31034919,Mad Reloader,Effect Monster
79870141,Mad Sword Beast,Effect Monster
43905751,Madjinn Gunn,Normal Monster
34680482,Madolche Anjelly,Effect Monster
49374988,Madolche Baaple,Effect Monster
48252330,Madolche Butlerusk,Effect Monster
14001430,Madolche Chateau,Spell Card
26570480,Madolche Chickolates,Effect Monster
75363626,Madolche Chouxvalier,Effect Monster
89521713,Madolche Cruffssant,Effect Monster
96150936,Madolche Fresh Sistart,Link Monster
91350799,Madolche Hootcake,Effect Monster
12940613,Madolche Lesson,Trap Card
11868731,Madolche Magileine,Effect Monster
26016357,Madolche Marmalmaide,Effect Monster
52404456,Madolche Messengelato,Effect Monster
12980373,Madolche Mewfeuille,Effect Monster
79759367,Madolche Nights,Trap Card
77848740,Madolche Petingcessoeur,Effect Monster
68159562,Madolche Promenade,Trap Card
74641045,Madolche Puddingcess,Effect Monster
44311445,Madolche Puddingcess Chocolat-a-la-Mode,XYZ Monster
37164373,Madolche Queen Tiaramisu,XYZ Monster
71348837,Madolche Salon,Spell Card
75833426,Madolche Tea Break,Trap Card
20343502,Madolche Teacher Glassouffle,XYZ Monster
60470713,Madolche Ticket,Spell Card
48439321,Madolche Waltz,Trap Card
23681456,Madolchepalooza,Trap Card
25341652,Maestroke the Symphony Djinn,XYZ Monster
83746708,Mage Power,Spell Card
26534688,,Magellanica,, the Deep Sea City,,Spell Card
10000030,Magi Magi Magician Gal,XYZ Monster
62279055,Magic Cylinder,Trap Card
96474800,Magic Deflector,Trap Card
59344077,Magic Drain,Trap Card
67227834,Magic Formula,Spell Card
49941059,Magic Gate of Miracles,Spell Card
22530212,Magic Hand,Effect Monster
82458280,Magic Hole Golem,Effect Monster
77414722,Magic Jammer,Trap Card
1073952,Magic Planter,Spell Card
61844784,Magic Reflector,Spell Card
64990807,Magic Triangle of the Ice Barrier,Spell Card
10239627,Magical Abductor,Pendulum Effect Monster
43385557,Magical Android,Synchro Monster
96008713,Magical Arm Shield,Trap Card
91819979,Magical Blast,Spell Card
72171665,Magical Broker,Effect Monster
23220863,Magical Cavalry of Cxulub,Pendulum Effect Monster
39910367,Magical Citadel of Endymion,Spell Card
18809562,Magical Contract Door,Spell Card
28553439,Magical Dimension,Spell Card
6061630,Magical Exemplar,Effect Monster
32723153,Magical Explosion,Trap Card
46474915,Magical Ghost,Normal Monster
81210420,Magical Hats,Trap Card
51916853,Magical Hound,Tuner Monster
35058857,Magical King Moonstar,Effect Monster
64389297,Magical Labyrinth,Spell Card
85852291,Magical Mallet,Spell Card
8034697,Magical Marionette,Effect Monster
47679935,Magical Meltdown,Spell Card
32362575,Magical Merchant,Flip Effect Monster
71650854,Magical Mid-Breaker Field,Spell Card
47810543,Magical Musket - Crooked Crown,Trap Card
93356623,Magical Musket - Cross-Domination,Spell Card
66149377,Magical Musket - Dancing Needle,Trap Card
20745268,Magical Musket - Desperado,Trap Card
92534075,Magical Musket - Fiendish Deal,Trap Card
29628180,Magical Musket - Last Stand,Trap Card
67901914,Magical Musket - Steady Hands,Spell Card
30907810,Magical Musket Mastermind Zakiel,Effect Monster
68024506,Magical Musketeer Calamity,Effect Monster
32841045,Magical Musketeer Caspar,Effect Monster
68246154,Magical Musketeer Doc,Effect Monster
5230799,Magical Musketeer Kidbrave,Effect Monster
71791814,Magical Musketeer Max,Link Monster
31629407,Magical Musketeer Starfire,Effect Monster
94418111,Magical Musketeer Wild,Effect Monster
7802006,Magical Plant Mandragola,Flip Effect Monster
3918345,Magical Reflect Slime,Gemini Monster
34206604,Magical Scientist,Effect Monster
43930492,Magical Something,Effect Monster
43455065,Magical Spring,Spell Card
18752707,Magical Star Illusion,Spell Card
98494543,Magical Stone Excavation,Spell Card
53119267,Magical Thorn,Trap Card
30608985,Magical Undertaker,Flip Effect Monster
43857222,Magicalibra,Pendulum Normal Monster
24845628,Magicalized Duston Mop,Spell Card
11827244,Magicalized Fusion,Spell Card
25531465,Magicat,Effect Monster
7922915,Magician Navigation,Trap Card
30208479,Magician of Black Chaos,Ritual Monster
79613121,Magician of Black Chaos MAX,Ritual Effect Monster
47963370,Magician of Chaos,Ritual Effect Monster
35191415,Magician of Dark Illusion,Effect Monster
31560081,Magician of Faith,Flip Effect Monster
67865534,Magician of Hope,XYZ Pendulum Effect Monster
300302013,Magician's Act,Skill Card
50755,Magician's Circle,Trap Card
13758665,Magician's Left Hand,Spell Card
40252269,Magician's Restage,Spell Card
87769556,Magician's Right Hand,Spell Card
71696014,Magician's Robe,Effect Monster
7084129,Magician's Rod,Effect Monster
80304126,Magician's Valkyria,Effect Monster
36045450,Magicians Unite,Spell Card
86509711,Magicians' Combination,Trap Card
89448140,Magicians' Defense,Trap Card
97631303,Magicians' Souls,Effect Monster
47929865,Magidog,Effect Monster
66104644,Magister of Endymion,Pendulum Effect Monster
58270977,Magistery Alchemist,Trap Card
34933456,Magistus Invocation,Spell Card
7548747,Magistus Theurgy,Spell Card
327051,Magistus Vritra,Spell Card
95833645,Magma Dragon,Effect Monster
36750412,Magna Drago,Tuner Monster
72903645,Magna-Slash Dragon,Effect Monster
26655293,Magnarokket Dragon,Effect Monster
94940436,Magnet Circle LV2,Spell Card
77133792,Magnet Conversion,Trap Card
17841166,Magnet Force,Trap Card
80352158,Magnet Reverse,Spell Card
300302014,Magnetic Attraction,Skill Card
4740489,Magnetic Field,Spell Card
50074522,Magnetic Mosquito,Flip Effect Monster
27331568,Magnificent Machine Angel,Spell Card
84877802,Magnum Shield,Spell Card
93013676,Maha Vailo,Effect Monster
45796834,,Maha Vailo,, Light of the Heavens,,Effect Monster
545781,Mahaama the Fairy Dragon,Tuner Monster
40695128,Maharaghi,Spirit Monster
53620899,Mahjong Munia Maidens,Flip Effect Monster
21524779,Mahunder,Effect Monster
84055227,Maiden of Macabre,Effect Monster
17214465,Maiden of the Aqua,Effect Monster
79629370,Maiden of the Moonlight,Normal Monster
88241506,Maiden with Eyes of Blue,Tuner Monster
5506791,Majespecter Cat - Nekomata,Pendulum Effect Monster
68395509,Majespecter Crow - Yata,Pendulum Effect Monster
